33.325004,-94.550659,02,43,27
32.224698,-82.368594,01,52,28
29.758817,-98.191068,04,49,32
42.576636,-70.767154,03,36,21
32.090962,-83.785552,01,51,23
30.827969,-93.714446,01,48,28
33.280835,-82.785442,01,50,23
41.690970,-75.905239,21,29,18
30.201442,-93.804542,03,49,32
41.921997,-70.023356,21,38,27
33.710915,-82.713973,01,47,24
30.534314,-101.306407,03,45,26
33.783202,-83.373342,01,48,23
33.079811,-81.975337,01,50,24
31.388546,-100.151449,04,47,28
33.996105,-83.700168,01,47,21
31.946873,-95.814467,04,45,30
35.670251,-83.474881,03,35,14
45.369441,-69.931095,21,20,5
43.612331,-83.789822,19,31,20
46.688956,-113.252857,22,25,18
42.877513,-78.013345,19,29,20
33.841027,-118.079141,04,68,58
46.860923,-108.983837,19,10,5
33.623208,-117.933903,04,65,57
40.397671,-74.389399,03,41,25
40.359650,-74.261462,03,41,26
40.489881,-94.011474,03,25,16
40.632242,-77.576438,19,35,24
44.698328,-84.609421,22,26,18
42.375062,-123.562128,18,50,43
42.960703,-95.002954,06,19,9
47.538098,-115.991959,19,23,21
29.583816,-95.036166,06,51,42
29.503785,-95.087300,06,51,42
33.081178,-97.060924,02,46,32
26.291408,-98.545486,07,49,45
29.537301,-95.474615,04,50,37
26.167843,-98.154834,07,48,45
30.458396,-97.755344,04,47,34
32.936586,-96.551566,02,45,31
29.566996,-95.636016,04,49,36
26.454253,-80.134427,12,75,70
30.896489,-81.697139,03,56,35
35.435886,-101.178360,02,46,29
32.723279,-82.707269,01,50,23
37.088098,-83.346410,04,32,16
28.888446,-99.141465,04,50,35
42.528022,-82.887195,20,34,23
34.029865,-84.239745,01,42,19
31.422363,-103.627309,04,43,24
33.980254,-84.330016,01,42,21
33.815025,-84.553831,01,43,22
41.726404,-73.691510,21,34,17
34.586393,-103.099611,04,43,28
33.791004,-84.398978,01,42,21
32.965131,-94.951917,02,45,28
33.476407,-84.589709,01,44,21
34.169757,-101.733850,04,40,27
33.756052,-84.182363,01,44,22
29.079849,-98.642309,04,49,33
33.752468,-117.993933,04,66,57
33.854097,-84.216155,01,44,21
28.609718,-96.609368,04,48,43
33.556030,-82.170395,01,49,28
33.285890,-101.339267,03,42,29
37.943257,-122.492151,12,61,55
42.084386,-124.174762,18,52,46
37.585845,-109.407800,07,42,28
45.752308,-105.750087,06,7,0
43.020861,-105.410680,04,18,13
40.342501,-79.729198,19,31,22
39.451607,-80.296284,19,30,20
40.178298,-78.531649,19,33,23
41.088259,-74.376390,21,34,21
38.305338,-110.652037,03,41,22
34.128284,-118.047732,04,67,54
34.280333,-117.866141,04,68,54
38.193819,-102.752246,04,41,12
32.407525,-110.733150,03,52,32
34.323093,-104.018715,04,46,29
41.207259,-77.376901,19,34,23
37.570280,-122.365778,12,62,58
45.739924,-121.583462,22,35,32
35.841342,-106.628405,04,45,23
41.760498,-113.418857,29,38,35
41.589582,-103.744624,06,35,17
46.209509,-123.056153,18,42,36
33.876320,-84.462090,01,44,22
41.975335,-88.022464,20,26,15
40.555688,-73.920663,03,42,32
34.304335,-99.818916,02,42,28
41.258361,-120.372343,29,44,37
32.614215,-83.568560,01,49,23
42.234909,-87.959135,20,26,15
32.816432,-95.424745,02,44,28
26.569308,-97.442331,07,47,44
32.670646,-117.094668,04,67,55
40.105375,-74.063421,03,41,26
28.187118,-97.382226,04,48,42
34.042286,-117.756106,04,68,54
26.582929,-98.521632,07,51,44
33.528868,-117.701175,04,65,54
32.109022,-100.134603,04,45,29
33.645736,-117.685503,04,66,53
32.665235,-100.213046,03,44,30
28.132627,-97.062070,04,51,46
34.020221,-118.286035,04,67,58
45.723392,-122.624397,29,42,37
29.989030,-100.285177,04,46,29
36.218005,-81.652138,03,28,14
36.371668,-81.756695,01,43,21
42.770285,-73.179047,21,31,18
40.767017,-81.265784,19,30,20
63.681106,-150.026544,31,-14,-18
37.579592,-82.621925,04,32,18
43.886179,-118.522929,19,41,36
33.142077,-116.106046,04,73,47
38.220271,-77.443653,02,43,19
25.896066,-80.333140,12,76,69
32.942051,-96.311660,02,44,28
41.545347,-89.613262,21,24,13
41.724673,-89.698867,21,25,13
31.483597,-94.131501,01,46,27
41.997917,-89.341656,20,25,12
27.849558,-98.385775,06,47,40
41.906863,-89.527713,20,24,12
40.287452,-76.581080,21,39,26
31.157097,-98.763988,04,46,30
41.826598,-89.963451,21,24,12
27.139357,-97.901370,06,47,44
41.591859,-89.786563,21,23,13
29.659589,-97.785208,04,48,33
32.795508,-116.969747,04,69,53
41.982781,-89.754875,21,24,12
32.689820,-102.724661,03,40,27
43.323179,-70.933650,04,32,15
41.722671,-89.155402,20,24,12
33.621147,-99.243768,02,43,29
39.869254,-77.334798,03,37,24
33.464637,-96.892763,03,43,31
43.932071,-73.119822,19,26,16
41.478216,-71.322375,03,38,25
34.065493,-118.084529,04,67,56
41.785665,-73.974132,21,36,19
41.869399,-73.998805,21,36,19
41.349767,-83.789426,21,32,20
38.543211,-121.681500,12,59,55
25.638840,-80.311316,12,76,68
31.278279,-105.311660,02,53,31
39.404974,-79.808333,19,29,20
40.858108,-76.825754,21,36,23
34.457478,-101.287161,02,44,28
27.997261,-97.327442,04,47,43
42.325483,-71.135045,03,35,19
32.887589,-100.841389,04,36,26
33.219935,-117.202606,04,66,52
30.441414,-100.560620,04,47,27
33.889151,-118.402127,04,63,59
36.289912,-101.033947,04,45,25
32.149838,-101.826743,03,42,30
43.690435,-85.315591,19,30,20
31.595106,-100.799358,04,46,29
36.276881,-101.996725,03,48,24
32.515491,-100.195108,04,42,32
35.904431,-82.068534,03,32,13
47.150199,-68.613495,06,25,6
33.881158,-117.854783,04,69,55
42.598433,-83.178450,20,33,22
41.761873,-80.567535,04,42,26
33.862900,-118.251318,04,67,58
32.608185,-117.054512,04,67,55
32.637868,-117.058031,04,67,55
40.938952,-72.577539,03,39,22
42.498716,-104.513283,04,30,16
34.402509,-118.363427,04,66,50
33.312912,-101.770523,03,41,28
33.036872,-99.048807,02,44,30
28.310347,-98.573186,04,49,37
41.235319,-104.134235,06,34,20
34.580896,-101.697218,02,45,28
25.917734,-80.384416,12,76,69
33.906956,-118.082640,04,68,57
31.372148,-100.305160,04,46,29
35.153350,-102.216656,03,50,30
33.808450,-117.791737,04,66,55
34.329813,-99.409069,04,41,28
40.922393,-72.350704,14,39,25
28.788475,-95.839228,06,51,41
32.972482,-97.904879,02,44,29
38.918887,-123.605684,12,57,53
34.943421,-100.451566,02,41,26
42.799565,-70.964428,03,35,20
33.647763,-117.919761,04,66,57
42.326265,-88.456087,20,23,12
40.801717,-79.336609,19,30,21
39.487185,-123.741963,12,57,52
29.214732,-90.027546,01,52,45
42.256208,-72.581030,24,33,17
48.209667,-92.168114,21,9,-8
43.563367,-124.040505,18,53,46
29.307215,-96.091291,04,50,36
37.852904,-122.547207,12,61,56
35.437391,-100.196706,02,39,24
34.155533,-118.086178,04,66,55
38.287346,-122.968556,12,58,54
42.842229,-124.402796,18,55,48
30.601435,-94.413805,03,48,28
33.710582,-117.951129,04,67,56
37.247137,-122.273493,12,60,57
29.202324,-97.076306,04,49,36
32.964607,-96.649686,02,44,32
43.985747,-76.246105,19,29,17
33.901390,-118.315697,04,65,59
27.859631,-82.708145,13,61,50
32.960047,-96.838522,02,45,34
42.383367,-71.421070,03,34,18
34.074736,-118.145959,04,67,56
33.475120,-117.705675,04,64,55
42.275075,-83.586340,19,34,23
43.856447,-99.572854,19,15,6
38.758337,-77.151192,02,41,28
40.584272,-75.624789,21,40,29
32.462235,-99.715894,21,41,30
35.067584,-106.470746,02,47,30
45.302945,-98.443214,06,8,-8
31.525260,-84.301465,01,51,27
41.258688,-70.007142,03,39,24
31.548378,-97.119061,03,45,31
41.080058,-124.156283,18,57,47
39.377297,-74.451082,02,41,22
39.425627,-74.392933,02,43,30
41.930516,-88.016937,20,25,15
42.703377,-119.890062,29,43,35
34.352109,-97.256312,04,40,25
57.650481,-153.261105,29,41,35
38.809803,-76.869158,02,40,24
43.561574,-93.431131,19,19,8
38.633745,-90.090166,02,31,18
31.168851,-92.787163,01,46,27
38.890614,-104.700604,04,46,25
67.167563,-156.338137,02,-5,-10
42.828785,-72.188940,21,30,14
57.436465,-134.227340,31,22,8
27.620252,-81.458826,18,62,52
33.470510,-81.988094,01,52,24
33.946987,-83.256270,01,47,23
56.235218,-134.653499,03,32,22
42.369194,-103.603633,04,24,7
40.031458,-85.507425,04,27,19
33.485256,-81.511831,01,45,22
53.871799,-166.482869,19,33,24
68.091944,-145.604061,03,-11,-17
63.779534,-145.098323,31,-2,-12
60.893876,-146.669922,04,7,-9
58.710141,-136.736651,02,22,9
55.138352,-131.470424,31,33,18
59.010266,-155.901780,21,17,8
64.761825,-147.313674,31,-7,-26
40.197118,-102.954746,04,34,16
68.154932,-151.705201,03,-1,-6
56.926675,-133.120372,21,20,6
65.033029,-154.913209,01,6,-2
63.679524,-170.481103,03,24,18
66.003474,-165.911401,31,-2,-11
61.682454,-157.157593,31,-3,-11
60.752577,-150.629096,31,16,2
59.399864,-159.906937,31,17,11
63.985093,-160.406997,31,7,4
55.550204,-132.945933,02,30,16
58.660041,-156.987520,31,17,3
33.349846,-85.734316,01,42,22
34.930812,-87.020185,02,38,18
30.749286,-87.779057,01,49,27
31.963626,-87.295936,01,47,23
33.394624,-88.037417,01,43,22
31.390960,-88.541129,01,47,23
33.100837,-86.543020,01,44,23
34.036179,-87.588153,01,40,19
32.973874,-87.781565,01,44,22
31.071216,-85.544966,02,49,26
32.298669,-86.631995,01,48,24
32.889494,-85.263750,01,46,24
32.561974,-88.066347,01,45,22
31.560574,-85.930086,01,48,23
32.431068,-87.482163,01,45,23
33.616462,-86.199595,01,43,21
33.942381,-85.595417,01,42,19
33.028908,-85.308151,01,45,23
32.775480,-86.130993,01,45,23
32.178708,-85.157233,01,49,21
34.497789,-87.632269,01,38,19
34.937146,-85.948547,03,37,18
33.356656,-86.052297,01,43,21
32.546979,-85.942735,01,47,25
31.802761,-85.954635,01,49,23
34.891069,-86.707941,03,37,19
33.624485,-86.647907,01,41,22
33.227470,-87.591277,01,43,23
32.694763,-85.395626,01,45,25
32.432254,-88.183591,01,45,22
32.534249,-85.347421,01,45,26
33.077211,-88.202696,01,44,22
34.172088,-86.389606,01,37,19
31.047796,-86.674187,01,52,28
42.685261,-73.823230,21,32,16
30.370798,-88.190791,01,50,32
31.478527,-85.348637,01,49,26
32.564252,-85.198549,01,46,25
34.306453,-86.584296,02,40,20
32.911122,-87.271681,01,44,23
31.938430,-88.182780,01,46,23
32.300344,-88.141975,01,49,24
33.102967,-86.728894,01,44,23
32.750447,-86.508548,01,44,24
30.857722,-88.061419,01,50,27
34.346590,-86.898961,02,40,19
32.890875,-85.850604,01,47,24
32.467872,-87.729452,01,46,21
30.235500,-88.236219,01,51,37
43.024455,-85.835194,19,30,23
30.501110,-87.478438,01,51,28
31.097175,-86.061411,01,48,24
32.060643,-85.116624,01,49,23
31.387683,-87.219745,01,48,22
33.567578,-87.949993,01,42,21
30.483252,-87.934696,01,50,31
34.613541,-85.619853,01,37,17
30.396615,-87.783492,01,51,29
30.489535,-88.344106,01,50,28
32.735606,-87.741416,01,45,22
33.197365,-85.948287,01,46,23
31.568405,-86.806151,01,50,24
30.269654,-87.750627,02,52,35
40.026799,-78.816837,19,27,19
34.345767,-86.330025,02,38,22
34.659404,-86.239414,02,37,19
34.163750,-87.993165,01,40,20
33.545031,-85.378048,01,42,21
33.224414,-86.879318,01,43,23
34.557662,-85.796490,03,36,16
33.324420,-86.444966,01,43,22
33.328725,-87.292884,01,42,23
27.659920,-98.075720,06,47,40
30.511926,-88.272640,01,49,29
33.795541,-87.456888,01,42,19
32.882540,-86.740256,01,44,24
33.046308,-85.704818,01,46,23
32.267275,-87.780901,01,46,21
32.565305,-85.712082,01,46,26
34.172914,-85.766300,01,41,19
41.458657,-72.804516,03,38,20
32.821605,-87.027517,01,45,24
32.481879,-86.366311,01,47,25
32.094138,-86.149865,01,48,23
34.536843,-85.563859,02,36,17
31.307228,-87.202125,01,48,22
33.142473,-86.891528,01,44,23
38.929024,-89.983292,31,27,18
42.259473,-83.210390,19,33,23
44.533484,-123.089786,18,47,41
42.458164,-92.260032,03,21,10
34.067780,-86.304688,01,40,18
32.258944,-87.357531,01,46,22
33.709497,-112.450960,04,69,45
33.321830,-86.742197,01,42,23
33.820305,-86.840317,01,41,20
32.516518,-86.561483,01,47,24
33.953341,-109.213499,04,46,24
32.808563,-116.710076,04,66,45
34.500336,-85.835889,02,37,16
30.478898,-87.703414,01,50,28
37.278604,-105.808117,03,39,6
34.755494,-87.701265,02,39,20
32.573153,-85.101369,01,46,24
30.531802,-88.174421,01,50,30
31.926927,-87.787887,01,47,22
34.662410,-87.781902,02,39,20
34.236302,-118.249185,04,65,53
31.106823,-87.796932,01,49,26
32.151049,-85.698646,01,47,22
45.160679,-84.579688,22,26,19
32.751613,-85.189484,01,46,24
33.838614,-88.255262,01,42,21
33.419769,-86.398435,01,43,22
46.101083,-118.313609,22,28,26
33.218419,-87.238215,01,43,23
32.494564,-86.133634,01,48,25
33.080534,-86.885794,01,44,23
33.256733,-86.510291,01,44,23
35.266920,-101.958417,04,46,27
42.466691,-72.546751,04,33,16
42.191221,-93.614392,04,23,13
33.848733,-117.788357,04,68,55
33.494798,-85.929452,01,42,21
33.765322,-85.901096,01,42,21
55.918199,-159.493298,04,19,8
34.534253,-82.868342,01,45,22
41.771201,-84.844550,20,29,19
61.420118,-156.044199,31,-4,-12
39.018435,-76.442533,02,42,29
62.896043,-160.112961,31,0,-5
42.598549,-100.099662,22,24,8
40.607447,-83.929664,22,29,18
40.204653,-78.336929,19,31,21
38.245724,-122.313405,12,63,54
26.326101,-81.570093,06,71,58
39.367115,-76.072497,02,41,26
44.908297,-83.432043,19,28,14
37.993936,-121.691139,12,62,55
40.240719,-82.429257,19,30,18
34.424366,-117.161295,04,64,44
35.703520,-77.266635,01,43,21
29.751831,-84.909118,02,57,35
33.740996,-94.149866,02,43,26
35.311129,-93.577173,01,39,23
35.633661,-92.531647,01,38,20
34.791589,-91.608698,01,37,21
33.725131,-92.506653,01,41,23
33.334884,-93.729032,02,43,26
33.500735,-92.396088,01,42,23
33.779653,-93.728054,02,42,25
34.313077,-92.621441,01,40,24
34.491057,-91.039625,01,37,21
35.790270,-93.089516,01,34,20
34.660972,-94.752143,02,42,25
34.942765,-92.916204,01,38,22
33.924489,-91.837089,01,39,23
33.591748,-91.938191,01,41,24
34.417804,-92.647499,01,39,24
34.902043,-92.240819,01,35,22
33.621090,-91.371079,01,41,23
34.834025,-92.292252,01,38,22
36.478646,-93.377872,01,35,21
33.761035,-91.282223,01,40,23
35.572054,-94.028384,31,40,24
34.127458,-93.059067,01,42,25
36.300403,-91.465978,01,35,18
35.396491,-91.226565,01,37,21
35.569396,-91.624998,01,35,20
35.002357,-91.835241,01,38,20
36.322765,-93.404544,01,35,21
36.423561,-94.327702,01,37,22
35.327345,-93.872128,01,42,25
36.346567,-94.256280,01,37,22
33.411484,-92.760260,01,42,23
34.617770,-91.350611,01,37,24
36.474682,-90.692281,01,35,20
33.235544,-91.787587,01,43,24
34.965746,-93.445885,01,39,22
34.197327,-90.943901,01,39,24
33.716086,-91.390919,01,41,23
34.102246,-94.542510,03,42,24
33.761875,-91.480643,01,40,24
38.389030,-121.500428,12,60,54
36.432516,-93.959444,01,34,21
33.101218,-91.278079,01,42,23
35.060030,-90.614018,01,36,20
35.780294,-92.843531,01,35,20
34.551045,-90.679410,01,37,21
35.827874,-91.110148,01,35,21
35.550954,-91.989243,01,37,20
35.790380,-94.071982,01,36,21
34.697279,-92.043838,01,38,21
36.064122,-92.985530,01,35,21
33.290219,-93.489664,02,41,25
34.807021,-91.907681,01,37,22
33.343373,-91.251768,01,41,23
36.246524,-94.102609,01,37,20
38.868818,-77.073967,02,40,26
42.415637,-71.175670,03,35,18
35.375795,-90.219489,01,37,20
36.225589,-91.816758,01,35,19
33.388092,-93.317427,02,41,24
36.342381,-92.385430,01,33,20
34.668934,-93.489154,01,41,22
35.088817,-94.347427,01,42,25
33.639802,-91.749587,01,41,24
35.281036,-92.685033,01,38,21
35.814566,-91.925950,01,36,19
34.123352,-93.664613,01,42,23
35.937773,-92.327794,01,35,19
33.744439,-93.910186,02,42,24
35.738276,-91.171315,01,36,20
35.584277,-93.805165,01,39,23
36.079546,-90.516440,01,35,20
36.446662,-92.783079,01,34,21
36.447875,-91.058981,01,35,20
33.585136,-93.263796,01,42,25
36.299665,-94.137210,01,36,22
35.240223,-93.044393,02,39,23
36.055628,-95.680816,31,38,22
36.348523,-91.856028,01,34,18
35.249093,-91.726214,01,37,20
34.313340,-92.394058,01,39,23
36.168814,-94.454856,01,37,22
34.586000,-91.417505,01,35,24
36.252587,-92.685240,01,33,19
43.925469,-76.085527,20,28,12
35.596453,-90.534179,01,35,20
45.958050,-89.653069,06,19,4
35.466396,-94.350067,31,41,25
39.851650,-105.131418,04,45,27
34.903819,-94.137036,01,43,24
36.049514,-90.919912,01,35,21
35.230088,-90.822532,01,37,21
40.211820,-74.006944,03,40,27
39.283850,-106.897256,19,38,20
39.318251,-106.655956,19,37,23
42.779378,-71.474918,03,33,17
38.427628,-82.730185,06,32,19
46.129698,-123.945911,18,49,41
41.896637,-80.585178,22,31,24
46.614971,-90.656678,19,19,4
39.487650,-82.081032,06,32,18
33.661498,-84.386895,01,43,25
34.712152,-76.793416,01,46,30
41.966866,-71.308574,03,37,19
32.613320,-104.451824,04,44,25
44.203594,-88.698749,31,23,10
45.101225,-97.462871,04,8,-3
32.582937,-85.585938,01,46,26
43.078935,-76.565379,22,29,22
47.287074,-122.113839,18,42,38
29.915778,-90.207605,01,49,36
44.369093,-69.336000,21,30,12
43.815765,-92.884730,21,15,5
41.776684,-88.457062,20,26,14
39.747872,-104.838305,03,52,27
30.402665,-97.761062,04,48,31
44.889960,-89.520725,21,20,5
35.889811,-120.068590,12,66,52
35.571971,-82.614729,01,34,18
41.101859,-82.102593,19,33,23
32.727562,-85.558384,01,46,26
41.356348,-75.773181,21,34,23
41.079368,-80.868193,19,30,19
46.057207,-95.248616,19,8,-9
42.439941,-71.601879,04,35,18
31.204020,-82.419920,02,59,31
40.682453,-73.414381,14,41,28
33.417511,-112.276974,06,69,44
33.807403,-112.251970,04,69,45
33.602322,-112.432071,04,68,44
33.606089,-111.743277,03,68,45
34.668857,-111.312066,06,50,27
33.992347,-113.911284,04,68,43
33.764116,-112.614597,03,70,42
33.878890,-111.912687,03,67,45
36.153428,-109.685341,06,55,27
34.581751,-112.753836,06,58,32
32.094967,-110.765438,03,70,43
33.277771,-111.731454,06,71,43
33.727127,-108.744042,04,51,29
32.302273,-111.181848,03,70,43
36.675775,-110.228223,07,48,27
34.912426,-115.342092,04,58,45
36.512528,-109.494082,06,54,28
42.179736,-85.422562,19,29,21
31.716172,-110.051604,03,65,37
36.096446,-111.116416,06,54,27
32.415256,-111.154410,03,71,43
34.500279,-111.801158,04,64,40
39.106099,-121.368180,12,60,54
42.120563,-72.604468,21,33,15
42.009151,-72.847465,21,35,17
39.112058,-85.789256,19,29,17
35.332155,-116.038586,04,64,47
31.563307,-92.387126,01,46,25
40.411623,-116.977156,06,46,39
40.945779,-81.581744,19,32,20
40.750827,-78.710802,19,29,21
41.716216,-70.363070,03,38,22
29.874143,-94.856891,04,51,39
40.662338,-74.110275,03,41,28
37.339994,-80.482544,06,30,16
37.611132,-112.153475,04,45,19
26.386067,-80.219558,14,75,69
48.910804,-117.165813,22,21,17
48.784049,-94.911697,19,5,-10
41.929719,-72.745378,21,35,18
41.209283,-73.164603,02,41,25
42.021617,-71.026717,03,37,18
40.756044,-80.550211,19,32,20
42.456748,-71.279484,03,36,16
39.721385,-84.031824,21,30,18
42.182551,-86.382059,22,30,22
34.625593,-82.548639,01,46,23
44.964551,-85.206628,22,27,21
42.121629,-83.570590,19,34,24
36.856924,-88.334714,02,34,17
42.481345,-88.983833,20,26,11
37.573471,-84.290858,03,31,14
40.918309,-73.950523,03,41,28
41.029240,-76.201347,21,35,22
41.837923,-87.821859,20,26,16
33.467828,-87.088219,01,42,23
60.682928,-161.998779,31,-2,-7
41.574300,-90.471526,21,23,15
35.513888,-97.647993,02,39,28
47.631695,-122.240405,18,40,37
41.806868,-78.732143,22,25,17
41.922838,-103.622904,04,28,11
35.393866,-119.244846,06,69,56
42.357625,-76.335167,22,24,17
44.688778,-68.762805,21,29,9
33.516225,-86.857550,01,42,22
40.666691,-123.908396,18,57,48
41.176815,-71.577085,03,37,26
37.492115,-118.390408,06,60,36
40.086235,-74.110850,03,41,25
45.812886,-108.705770,19,9,6
46.583219,-100.925343,31,2,-19
30.443102,-88.897234,01,50,32
30.404770,-88.771229,01,51,33
40.002148,-105.263655,04,41,28
47.501222,-94.994748,19,8,-15
40.805744,-81.982470,19,27,18
45.192423,-117.634155,22,32,25
28.432204,-82.661230,13,57,40
37.758042,-81.167172,24,26,15
44.430861,-96.613455,04,9,2
34.097410,-117.968269,04,69,55
37.609609,-81.118411,22,23,14
33.887821,-118.127250,04,67,57
60.352111,-153.108641,07,17,3
26.538819,-80.728719,06,71,65
33.345027,-114.915942,04,70,45
48.675104,-122.645925,22,37,33
35.628881,-82.405472,02,34,16
40.939209,-77.787059,19,33,23
40.939052,-77.772647,19,33,23
43.271965,-72.100703,21,26,14
33.970343,-118.171368,04,67,58
40.135366,-74.098050,02,39,24
44.549460,-69.211292,04,32,12
31.557331,-95.863641,03,47,30
40.809128,-74.187155,02,40,26
39.151558,-94.181903,03,29,17
39.602711,-120.636150,18,45,41
38.596906,-89.751472,01,31,18
40.794927,-74.162353,03,40,26
46.363060,-109.353209,19,9,3
38.958323,-86.647567,20,27,16
40.566647,-88.874226,19,25,15
40.381256,-89.065969,21,25,15
44.380100,-70.815239,19,25,7
36.159857,-86.791447,03,35,21
30.815703,-92.040935,01,47,25
43.338744,-119.872224,19,36,28
43.865155,-115.639901,22,33,29
43.546083,-115.944468,26,38,35
41.950683,-124.097094,18,53,45
41.669320,-88.145399,20,25,15
39.015251,-123.370756,12,56,52
42.347635,-71.103082,03,36,22
32.453017,-93.620859,01,45,27
